timestamp,value
"timestamp    2013-12-24 14:00:00
Name: 3763, dtype: object",77.2
"timestamp    2013-12-24 15:00:00
Name: 3764, dtype: object",78.1
"timestamp    2013-12-24 16:00:00
Name: 3765, dtype: object",78.7
"timestamp    2013-12-24 17:00:00
Name: 3766, dtype: object",78.0
"timestamp    2013-12-24 18:00:00
Name: 3767, dtype: object",77.75
"timestamp    2013-12-24 19:00:00
Name: 3768, dtype: object",77.7
"timestamp    2013-12-24 20:00:00
Name: 3769, dtype: object",78.94
"timestamp    2013-12-24 21:00:00
Name: 3770, dtype: object",78.3
"timestamp    2013-12-24 22:00:00
Name: 3771, dtype: object",78.6
"timestamp    2013-12-24 23:00:00
Name: 3772, dtype: object",79.8
"timestamp    2013-12-25 00:00:00
Name: 3773, dtype: object",78.5
"timestamp    2013-12-25 01:00:00
Name: 3774, dtype: object",79.25
"timestamp    2013-12-25 02:00:00
Name: 3775, dtype: object",80.06
"timestamp    2013-12-25 03:00:00
Name: 3776, dtype: object",78.3
"timestamp    2013-12-25 04:00:00
Name: 3777, dtype: object",79.7
"timestamp    2013-12-25 05:00:00
Name: 3778, dtype: object",77.94
"timestamp    2013-12-25 06:00:00
Name: 3779, dtype: object",79.2
"timestamp    2013-12-25 07:00:00
Name: 3780, dtype: object",77.94
"timestamp    2013-12-25 08:00:00
Name: 3781, dtype: object",77.1
"timestamp    2013-12-25 09:00:00
Name: 3782, dtype: object",77.1
"timestamp    2013-12-25 10:00:00
Name: 3783, dtype: object",77.6
"timestamp    2013-12-25 11:00:00
Name: 3784, dtype: object",78.4
"timestamp    2013-12-25 12:00:00
Name: 3785, dtype: object",76.9
"timestamp    2013-12-25 13:00:00
Name: 3786, dtype: object",78.3
"timestamp    2013-12-25 14:00:00
Name: 3787, dtype: object",77.6
"timestamp    2013-12-25 15:00:00
Name: 3788, dtype: object",77.0
"timestamp    2013-12-25 16:00:00
Name: 3789, dtype: object",77.75
"timestamp    2013-12-25 17:00:00
Name: 3790, dtype: object",77.06
"timestamp    2013-12-25 18:00:00
Name: 3791, dtype: object",77.1
"timestamp    2013-12-25 19:00:00
Name: 3792, dtype: object",78.44
"timestamp    2013-12-25 20:00:00
Name: 3793, dtype: object",77.4
"timestamp    2013-12-25 21:00:00
Name: 3794, dtype: object",77.8
"timestamp    2013-12-25 22:00:00
Name: 3795, dtype: object",77.6
"timestamp    2013-12-25 23:00:00
Name: 3796, dtype: object",78.1
"timestamp    2013-12-26 00:00:00
Name: 3797, dtype: object",77.75
"timestamp    2013-12-26 01:00:00
Name: 3798, dtype: object",77.1
"timestamp    2013-12-26 02:00:00
Name: 3799, dtype: object",77.1
"timestamp    2013-12-26 03:00:00
Name: 3800, dtype: object",78.25
"timestamp    2013-12-26 04:00:00
Name: 3801, dtype: object",77.94
"timestamp    2013-12-26 05:00:00
Name: 3802, dtype: object",77.6
"timestamp    2013-12-26 06:00:00
Name: 3803, dtype: object",76.3
"timestamp    2013-12-26 07:00:00
Name: 3804, dtype: object",77.1
"timestamp    2013-12-26 08:00:00
Name: 3805, dtype: object",76.9
"timestamp    2013-12-26 09:00:00
Name: 3806, dtype: object",77.1
"timestamp    2013-12-26 10:00:00
Name: 3807, dtype: object",76.06
"timestamp    2013-12-26 11:00:00
Name: 3808, dtype: object",75.94
"timestamp    2013-12-26 12:00:00
Name: 3809, dtype: object",75.3
"timestamp    2013-12-26 13:00:00
Name: 3810, dtype: object",76.1
"timestamp    2013-12-26 14:00:00
Name: 3811, dtype: object",76.3
"timestamp    2013-12-26 15:00:00
Name: 3812, dtype: object",74.7
"timestamp    2013-12-26 16:00:00
Name: 3813, dtype: object",75.2
"timestamp    2013-12-26 17:00:00
Name: 3814, dtype: object",76.9
"timestamp    2013-12-26 18:00:00
Name: 3815, dtype: object",75.94
"timestamp    2013-12-26 19:00:00
Name: 3816, dtype: object",76.44
"timestamp    2013-12-26 20:00:00
Name: 3817, dtype: object",76.5
"timestamp    2013-12-26 21:00:00
Name: 3818, dtype: object",76.3
"timestamp    2013-12-26 22:00:00
Name: 3819, dtype: object",76.75
"timestamp    2013-12-26 23:00:00
Name: 3820, dtype: object",77.2
"timestamp    2013-12-27 00:00:00
Name: 3821, dtype: object",76.56
"timestamp    2013-12-27 01:00:00
Name: 3822, dtype: object",77.06
"timestamp    2013-12-27 02:00:00
Name: 3823, dtype: object",77.25
"timestamp    2013-12-27 03:00:00
Name: 3824, dtype: object",77.1
"timestamp    2013-12-27 04:00:00
Name: 3825, dtype: object",75.9
"timestamp    2013-12-27 05:00:00
Name: 3826, dtype: object",77.4
"timestamp    2013-12-27 06:00:00
Name: 3827, dtype: object",75.6
"timestamp    2013-12-27 07:00:00
Name: 3828, dtype: object",76.8
"timestamp    2013-12-27 08:00:00
Name: 3829, dtype: object",77.2
"timestamp    2013-12-27 09:00:00
Name: 3830, dtype: object",75.94
"timestamp    2013-12-27 10:00:00
Name: 3831, dtype: object",75.6
"timestamp    2013-12-27 11:00:00
Name: 3832, dtype: object",76.5
"timestamp    2013-12-27 12:00:00
Name: 3833, dtype: object",76.06
"timestamp    2013-12-27 13:00:00
Name: 3834, dtype: object",75.06
"timestamp    2013-12-27 14:00:00
Name: 3835, dtype: object",75.75
"timestamp    2013-12-27 15:00:00
Name: 3836, dtype: object",75.5
"timestamp    2013-12-27 16:00:00
Name: 3837, dtype: object",75.56
"timestamp    2013-12-27 17:00:00
Name: 3838, dtype: object",75.8
"timestamp    2013-12-27 18:00:00
Name: 3839, dtype: object",75.44
"timestamp    2013-12-27 19:00:00
Name: 3840, dtype: object",76.6
"timestamp    2013-12-27 20:00:00
Name: 3841, dtype: object",75.4
"timestamp    2013-12-27 21:00:00
Name: 3842, dtype: object",75.56
"timestamp    2013-12-27 22:00:00
Name: 3843, dtype: object",75.25
"timestamp    2013-12-27 23:00:00
Name: 3844, dtype: object",76.25
"timestamp    2013-12-28 00:00:00
Name: 3845, dtype: object",76.4
"timestamp    2013-12-28 01:00:00
Name: 3846, dtype: object",76.1
"timestamp    2013-12-28 02:00:00
Name: 3847, dtype: object",76.0
"timestamp    2013-12-28 03:00:00
Name: 3848, dtype: object",76.25
"timestamp    2013-12-28 04:00:00
Name: 3849, dtype: object",74.6
"timestamp    2013-12-28 05:00:00
Name: 3850, dtype: object",75.25
"timestamp    2013-12-28 06:00:00
Name: 3851, dtype: object",75.8
"timestamp    2013-12-28 07:00:00
Name: 3852, dtype: object",75.2
"timestamp    2013-12-28 08:00:00
Name: 3853, dtype: object",74.44
"timestamp    2013-12-28 09:00:00
Name: 3854, dtype: object",74.94
"timestamp    2013-12-28 10:00:00
Name: 3855, dtype: object",74.6
"timestamp    2013-12-28 11:00:00
Name: 3856, dtype: object",74.56
"timestamp    2013-12-28 12:00:00
Name: 3857, dtype: object",75.2
"timestamp    2013-12-28 13:00:00
Name: 3858, dtype: object",75.6
"timestamp    2013-12-28 14:00:00
Name: 3859, dtype: object",75.0
"timestamp    2013-12-28 15:00:00
Name: 3860, dtype: object",75.1
"timestamp    2013-12-28 16:00:00
Name: 3861, dtype: object",74.8
"timestamp    2013-12-28 17:00:00
Name: 3862, dtype: object",75.5
"timestamp    2013-12-28 18:00:00
Name: 3863, dtype: object",75.8
"timestamp    2013-12-28 19:00:00
Name: 3864, dtype: object",76.8
"timestamp    2013-12-28 20:00:00
Name: 3865, dtype: object",76.94
"timestamp    2013-12-28 21:00:00
Name: 3866, dtype: object",76.56
"timestamp    2013-12-28 22:00:00
Name: 3867, dtype: object",76.06
"timestamp    2013-12-28 23:00:00
Name: 3868, dtype: object",76.3
"timestamp    2013-12-29 00:00:00
Name: 3869, dtype: object",75.7
"timestamp    2013-12-29 01:00:00
Name: 3870, dtype: object",75.7
"timestamp    2013-12-29 02:00:00
Name: 3871, dtype: object",76.4
"timestamp    2013-12-29 03:00:00
Name: 3872, dtype: object",76.4
"timestamp    2013-12-29 04:00:00
Name: 3873, dtype: object",75.94
"timestamp    2013-12-29 05:00:00
Name: 3874, dtype: object",74.94
"timestamp    2013-12-29 06:00:00
Name: 3875, dtype: object",75.44
"timestamp    2013-12-29 07:00:00
Name: 3876, dtype: object",75.9
"timestamp    2013-12-29 08:00:00
Name: 3877, dtype: object",74.4
"timestamp    2013-12-29 09:00:00
Name: 3878, dtype: object",75.25
"timestamp    2013-12-29 10:00:00
Name: 3879, dtype: object",75.3
"timestamp    2013-12-29 11:00:00
Name: 3880, dtype: object",74.0
"timestamp    2013-12-29 12:00:00
Name: 3881, dtype: object",73.75
"timestamp    2013-12-29 13:00:00
Name: 3882, dtype: object",74.1
"timestamp    2013-12-29 14:00:00
Name: 3883, dtype: object",75.44
"timestamp    2013-12-29 15:00:00
Name: 3884, dtype: object",75.94
"timestamp    2013-12-29 16:00:00
Name: 3885, dtype: object",75.4
"timestamp    2013-12-29 17:00:00
Name: 3886, dtype: object",74.9
"timestamp    2013-12-29 18:00:00
Name: 3887, dtype: object",77.0
"timestamp    2013-12-29 19:00:00
Name: 3888, dtype: object",76.9
"timestamp    2013-12-29 20:00:00
Name: 3889, dtype: object",76.94
"timestamp    2013-12-29 21:00:00
Name: 3890, dtype: object",77.3
"timestamp    2013-12-29 22:00:00
Name: 3891, dtype: object",77.7
"timestamp    2013-12-29 23:00:00
Name: 3892, dtype: object",76.0
"timestamp    2013-12-30 00:00:00
Name: 3893, dtype: object",75.56
"timestamp    2013-12-30 01:00:00
Name: 3894, dtype: object",75.8
"timestamp    2013-12-30 02:00:00
Name: 3895, dtype: object",76.6
"timestamp    2013-12-30 03:00:00
Name: 3896, dtype: object",76.4
"timestamp    2013-12-30 04:00:00
Name: 3897, dtype: object",76.06
"timestamp    2013-12-30 05:00:00
Name: 3898, dtype: object",75.8
"timestamp    2013-12-30 06:00:00
Name: 3899, dtype: object",75.56
"timestamp    2013-12-30 07:00:00
Name: 3900, dtype: object",75.94
"timestamp    2013-12-30 08:00:00
Name: 3901, dtype: object",76.44
"timestamp    2013-12-30 09:00:00
Name: 3902, dtype: object",75.8
"timestamp    2013-12-30 10:00:00
Name: 3903, dtype: object",75.56
"timestamp    2013-12-30 11:00:00
Name: 3904, dtype: object",74.75
"timestamp    2013-12-30 12:00:00
Name: 3905, dtype: object",74.8
"timestamp    2013-12-30 13:00:00
Name: 3906, dtype: object",76.25
"timestamp    2013-12-30 14:00:00
Name: 3907, dtype: object",75.1
"timestamp    2013-12-30 15:00:00
Name: 3908, dtype: object",74.94
"timestamp    2013-12-30 16:00:00
Name: 3909, dtype: object",75.56
"timestamp    2013-12-30 17:00:00
Name: 3910, dtype: object",76.9
"timestamp    2013-12-30 18:00:00
Name: 3911, dtype: object",75.6
"timestamp    2013-12-30 19:00:00
Name: 3912, dtype: object",76.3
"timestamp    2013-12-30 20:00:00
Name: 3913, dtype: object",77.5
"timestamp    2013-12-30 21:00:00
Name: 3914, dtype: object",76.0
"timestamp    2013-12-30 22:00:00
Name: 3915, dtype: object",77.7
"timestamp    2013-12-30 23:00:00
Name: 3916, dtype: object",77.75
"timestamp    2013-12-31 00:00:00
Name: 3917, dtype: object",77.5
"timestamp    2013-12-31 01:00:00
Name: 3918, dtype: object",78.44
"timestamp    2013-12-31 02:00:00
Name: 3919, dtype: object",78.0
"timestamp    2013-12-31 03:00:00
Name: 3920, dtype: object",76.44
"timestamp    2013-12-31 04:00:00
Name: 3921, dtype: object",78.0
"timestamp    2013-12-31 05:00:00
Name: 3922, dtype: object",76.7
"timestamp    2013-12-31 06:00:00
Name: 3923, dtype: object",76.4
"timestamp    2013-12-31 07:00:00
Name: 3924, dtype: object",78.0
"timestamp    2013-12-31 08:00:00
Name: 3925, dtype: object",76.0
"timestamp    2013-12-31 09:00:00
Name: 3926, dtype: object",76.9
"timestamp    2013-12-31 10:00:00
Name: 3927, dtype: object",77.06
"timestamp    2013-12-31 11:00:00
Name: 3928, dtype: object",77.44
"timestamp    2013-12-31 12:00:00
Name: 3929, dtype: object",75.75
"timestamp    2013-12-31 13:00:00
Name: 3930, dtype: object",76.75
"timestamp    2013-12-31 14:00:00
Name: 3931, dtype: object",76.1
"timestamp    2013-12-31 15:00:00
Name: 3932, dtype: object",76.7
"timestamp    2013-12-31 16:00:00
Name: 3933, dtype: object",76.56
"timestamp    2013-12-31 17:00:00
Name: 3934, dtype: object",77.44
"timestamp    2013-12-31 18:00:00
Name: 3935, dtype: object",78.06
"timestamp    2013-12-31 19:00:00
Name: 3936, dtype: object",77.06
"timestamp    2013-12-31 20:00:00
Name: 3937, dtype: object",77.56
"timestamp    2013-12-31 21:00:00
Name: 3938, dtype: object",76.9
"timestamp    2013-12-31 22:00:00
Name: 3939, dtype: object",77.56
"timestamp    2013-12-31 23:00:00
Name: 3940, dtype: object",77.7
"timestamp    2014-01-01 00:00:00
Name: 3941, dtype: object",77.1
"timestamp    2014-01-01 01:00:00
Name: 3942, dtype: object",76.9
"timestamp    2014-01-01 02:00:00
Name: 3943, dtype: object",77.6
"timestamp    2014-01-01 03:00:00
Name: 3944, dtype: object",76.6
"timestamp    2014-01-01 04:00:00
Name: 3945, dtype: object",76.9
"timestamp    2014-01-01 05:00:00
Name: 3946, dtype: object",76.25
"timestamp    2014-01-01 06:00:00
Name: 3947, dtype: object",75.94
"timestamp    2014-01-01 07:00:00
Name: 3948, dtype: object",77.1
"timestamp    2014-01-01 08:00:00
Name: 3949, dtype: object",76.94
"timestamp    2014-01-01 09:00:00
Name: 3950, dtype: object",77.1
"timestamp    2014-01-01 10:00:00
Name: 3951, dtype: object",76.1
"timestamp    2014-01-01 11:00:00
Name: 3952, dtype: object",76.0
"timestamp    2014-01-01 12:00:00
Name: 3953, dtype: object",76.4
"timestamp    2014-01-01 13:00:00
Name: 3954, dtype: object",76.2
"timestamp    2014-01-01 14:00:00
Name: 3955, dtype: object",77.3
"timestamp    2014-01-01 15:00:00
Name: 3956, dtype: object",77.1
"timestamp    2014-01-01 16:00:00
Name: 3957, dtype: object",77.75
"timestamp    2014-01-01 17:00:00
Name: 3958, dtype: object",77.8
"timestamp    2014-01-01 18:00:00
Name: 3959, dtype: object",77.0
"timestamp    2014-01-01 19:00:00
Name: 3960, dtype: object",77.4
"timestamp    2014-01-01 20:00:00
Name: 3961, dtype: object",77.6
"timestamp    2014-01-01 21:00:00
Name: 3962, dtype: object",77.56
"timestamp    2014-01-01 22:00:00
Name: 3963, dtype: object",77.6
"timestamp    2014-01-01 23:00:00
Name: 3964, dtype: object",77.25
"timestamp    2014-01-02 00:00:00
Name: 3965, dtype: object",77.6
"timestamp    2014-01-02 01:00:00
Name: 3966, dtype: object",76.4
"timestamp    2014-01-02 02:00:00
Name: 3967, dtype: object",76.94
"timestamp    2014-01-02 03:00:00
Name: 3968, dtype: object",75.9
"timestamp    2014-01-02 04:00:00
Name: 3969, dtype: object",76.56
"timestamp    2014-01-02 05:00:00
Name: 3970, dtype: object",75.56
"timestamp    2014-01-02 06:00:00
Name: 3971, dtype: object",75.6
"timestamp    2014-01-02 07:00:00
Name: 3972, dtype: object",75.8
"timestamp    2014-01-02 08:00:00
Name: 3973, dtype: object",76.9
"timestamp    2014-01-02 09:00:00
Name: 3974, dtype: object",76.75
"timestamp    2014-01-02 10:00:00
Name: 3975, dtype: object",76.7
"timestamp    2014-01-02 11:00:00
Name: 3976, dtype: object",76.06
"timestamp    2014-01-02 12:00:00
Name: 3977, dtype: object",75.7
"timestamp    2014-01-02 13:00:00
Name: 3978, dtype: object",75.6
"timestamp    2014-01-02 14:00:00
Name: 3979, dtype: object",75.6
"timestamp    2014-01-02 15:00:00
Name: 3980, dtype: object",75.44
"timestamp    2014-01-02 16:00:00
Name: 3981, dtype: object",75.4
"timestamp    2014-01-02 17:00:00
Name: 3982, dtype: object",76.6
"timestamp    2014-01-02 18:00:00
Name: 3983, dtype: object",76.0
"timestamp    2014-01-02 19:00:00
Name: 3984, dtype: object",77.0
"timestamp    2014-01-02 20:00:00
Name: 3985, dtype: object",77.1
"timestamp    2014-01-02 21:00:00
Name: 3986, dtype: object",77.5
"timestamp    2014-01-02 22:00:00
Name: 3987, dtype: object",76.44
"timestamp    2014-01-02 23:00:00
Name: 3988, dtype: object",76.5
"timestamp    2014-01-03 00:00:00
Name: 3989, dtype: object",75.56
"timestamp    2014-01-03 01:00:00
Name: 3990, dtype: object",75.6
"timestamp    2014-01-03 02:00:00
Name: 3991, dtype: object",75.44
"timestamp    2014-01-03 03:00:00
Name: 3992, dtype: object",75.94
"timestamp    2014-01-03 04:00:00
Name: 3993, dtype: object",73.94
"timestamp    2014-01-03 05:00:00
Name: 3994, dtype: object",74.7
"timestamp    2014-01-03 06:00:00
Name: 3995, dtype: object",74.44
"timestamp    2014-01-03 07:00:00
Name: 3996, dtype: object",73.56
"timestamp    2014-01-03 08:00:00
Name: 3997, dtype: object",73.44
"timestamp    2014-01-03 09:00:00
Name: 3998, dtype: object",73.44
"timestamp    2014-01-03 10:00:00
Name: 3999, dtype: object",73.2
"timestamp    2014-01-03 11:00:00
Name: 4000, dtype: object",73.2
"timestamp    2014-01-03 12:00:00
Name: 4001, dtype: object",73.56
"timestamp    2014-01-03 13:00:00
Name: 4002, dtype: object",74.25
"timestamp    2014-01-03 14:00:00
Name: 4003, dtype: object",73.75
"timestamp    2014-01-03 15:00:00
Name: 4004, dtype: object",75.2
"timestamp    2014-01-03 16:00:00
Name: 4005, dtype: object",75.6
"timestamp    2014-01-03 17:00:00
Name: 4006, dtype: object",75.06
"timestamp    2014-01-03 18:00:00
Name: 4007, dtype: object",75.0
"timestamp    2014-01-03 19:00:00
Name: 4008, dtype: object",76.7
"timestamp    2014-01-03 20:00:00
Name: 4009, dtype: object",75.9
"timestamp    2014-01-03 21:00:00
Name: 4010, dtype: object",76.25
"timestamp    2014-01-03 22:00:00
Name: 4011, dtype: object",76.4
"timestamp    2014-01-03 23:00:00
Name: 4012, dtype: object",76.2
"timestamp    2014-01-04 00:00:00
Name: 4013, dtype: object",75.8
"timestamp    2014-01-04 01:00:00
Name: 4014, dtype: object",75.8
"timestamp    2014-01-04 02:00:00
Name: 4015, dtype: object",74.4
"timestamp    2014-01-04 03:00:00
Name: 4016, dtype: object",73.25
"timestamp    2014-01-04 04:00:00
Name: 4017, dtype: object",74.56
"timestamp    2014-01-04 05:00:00
Name: 4018, dtype: object",72.7
"timestamp    2014-01-04 06:00:00
Name: 4019, dtype: object",72.56
"timestamp    2014-01-04 07:00:00
Name: 4020, dtype: object",72.75
"timestamp    2014-01-04 08:00:00
Name: 4021, dtype: object",74.0
"timestamp    2014-01-04 09:00:00
Name: 4022, dtype: object",72.1
"timestamp    2014-01-04 10:00:00
Name: 4023, dtype: object",72.44
"timestamp    2014-01-04 11:00:00
Name: 4024, dtype: object",72.4
"timestamp    2014-01-04 12:00:00
Name: 4025, dtype: object",72.5
"timestamp    2014-01-04 13:00:00
Name: 4026, dtype: object",73.1
"timestamp    2014-01-04 14:00:00
Name: 4027, dtype: object",72.9
"timestamp    2014-01-04 15:00:00
Name: 4028, dtype: object",73.75
"timestamp    2014-01-04 16:00:00
Name: 4029, dtype: object",72.9
"timestamp    2014-01-04 17:00:00
Name: 4030, dtype: object",73.5
"timestamp    2014-01-04 18:00:00
Name: 4031, dtype: object",74.06
"timestamp    2014-01-04 19:00:00
Name: 4032, dtype: object",75.8
"timestamp    2014-01-04 20:00:00
Name: 4033, dtype: object",75.25
"timestamp    2014-01-04 21:00:00
Name: 4034, dtype: object",75.6
"timestamp    2014-01-04 22:00:00
Name: 4035, dtype: object",75.0
"timestamp    2014-01-04 23:00:00
Name: 4036, dtype: object",75.8
"timestamp    2014-01-05 00:00:00
Name: 4037, dtype: object",74.6
"timestamp    2014-01-05 01:00:00
Name: 4038, dtype: object",74.1
"timestamp    2014-01-05 02:00:00
Name: 4039, dtype: object",75.7
"timestamp    2014-01-05 03:00:00
Name: 4040, dtype: object",74.7
"timestamp    2014-01-05 04:00:00
Name: 4041, dtype: object",74.8
"timestamp    2014-01-05 05:00:00
Name: 4042, dtype: object",75.0
"timestamp    2014-01-05 06:00:00
Name: 4043, dtype: object",73.94
"timestamp    2014-01-05 07:00:00
Name: 4044, dtype: object",73.9
"timestamp    2014-01-05 08:00:00
Name: 4045, dtype: object",73.56
"timestamp    2014-01-05 09:00:00
Name: 4046, dtype: object",73.94
"timestamp    2014-01-05 10:00:00
Name: 4047, dtype: object",73.4
"timestamp    2014-01-05 11:00:00
Name: 4048, dtype: object",73.94
"timestamp    2014-01-05 12:00:00
Name: 4049, dtype: object",74.2
"timestamp    2014-01-05 13:00:00
Name: 4050, dtype: object",72.8
"timestamp    2014-01-05 14:00:00
Name: 4051, dtype: object",74.06
"timestamp    2014-01-05 15:00:00
Name: 4052, dtype: object",74.44
"timestamp    2014-01-05 16:00:00
Name: 4053, dtype: object",74.7
"timestamp    2014-01-05 17:00:00
Name: 4054, dtype: object",73.9
"timestamp    2014-01-05 18:00:00
Name: 4055, dtype: object",75.44
"timestamp    2014-01-05 19:00:00
Name: 4056, dtype: object",74.94
"timestamp    2014-01-05 20:00:00
Name: 4057, dtype: object",75.5
"timestamp    2014-01-05 21:00:00
Name: 4058, dtype: object",74.8
"timestamp    2014-01-05 22:00:00
Name: 4059, dtype: object",75.94
"timestamp    2014-01-05 23:00:00
Name: 4060, dtype: object",74.3
"timestamp    2014-01-06 00:00:00
Name: 4061, dtype: object",75.6
"timestamp    2014-01-06 01:00:00
Name: 4062, dtype: object",73.8
"timestamp    2014-01-06 02:00:00
Name: 4063, dtype: object",74.7
"timestamp    2014-01-06 03:00:00
Name: 4064, dtype: object",75.1
"timestamp    2014-01-06 04:00:00
Name: 4065, dtype: object",73.6
"timestamp    2014-01-06 05:00:00
Name: 4066, dtype: object",73.4
"timestamp    2014-01-06 06:00:00
Name: 4067, dtype: object",74.0
"timestamp    2014-01-06 07:00:00
Name: 4068, dtype: object",74.4
"timestamp    2014-01-06 08:00:00
Name: 4069, dtype: object",73.94
"timestamp    2014-01-06 09:00:00
Name: 4070, dtype: object",73.8
"timestamp    2014-01-06 10:00:00
Name: 4071, dtype: object",74.0
"timestamp    2014-01-06 11:00:00
Name: 4072, dtype: object",72.9
"timestamp    2014-01-06 12:00:00
Name: 4073, dtype: object",74.94
"timestamp    2014-01-06 13:00:00
Name: 4074, dtype: object",75.4
"timestamp    2014-01-06 14:00:00
Name: 4075, dtype: object",74.7
"timestamp    2014-01-06 15:00:00
Name: 4076, dtype: object",74.7
"timestamp    2014-01-06 16:00:00
Name: 4077, dtype: object",74.44
"timestamp    2014-01-06 17:00:00
Name: 4078, dtype: object",75.1
"timestamp    2014-01-06 18:00:00
Name: 4079, dtype: object",75.1
"timestamp    2014-01-06 19:00:00
Name: 4080, dtype: object",75.44
"timestamp    2014-01-06 20:00:00
Name: 4081, dtype: object",76.2
"timestamp    2014-01-06 21:00:00
Name: 4082, dtype: object",74.7
"timestamp    2014-01-06 22:00:00
Name: 4083, dtype: object",74.56
"timestamp    2014-01-06 23:00:00
Name: 4084, dtype: object",75.75
"timestamp    2014-01-07 00:00:00
Name: 4085, dtype: object",73.7
"timestamp    2014-01-07 01:00:00
Name: 4086, dtype: object",73.6
"timestamp    2014-01-07 02:00:00
Name: 4087, dtype: object",74.8
"timestamp    2014-01-07 03:00:00
Name: 4088, dtype: object",73.5
"timestamp    2014-01-07 04:00:00
Name: 4089, dtype: object",74.9
"timestamp    2014-01-07 05:00:00
Name: 4090, dtype: object",74.75
"timestamp    2014-01-07 06:00:00
Name: 4091, dtype: object",74.4
"timestamp    2014-01-07 07:00:00
Name: 4092, dtype: object",74.2
"timestamp    2014-01-07 08:00:00
Name: 4093, dtype: object",74.3
"timestamp    2014-01-07 09:00:00
Name: 4094, dtype: object",73.06
"timestamp    2014-01-07 10:00:00
Name: 4095, dtype: object",73.9
"timestamp    2014-01-07 11:00:00
Name: 4096, dtype: object",74.06
"timestamp    2014-01-07 12:00:00
Name: 4097, dtype: object",73.8
"timestamp    2014-01-07 13:00:00
Name: 4098, dtype: object",73.5
"timestamp    2014-01-07 14:00:00
Name: 4099, dtype: object",75.94
"timestamp    2014-01-07 15:00:00
Name: 4100, dtype: object",75.9
"timestamp    2014-01-07 16:00:00
Name: 4101, dtype: object",75.75
"timestamp    2014-01-07 17:00:00
Name: 4102, dtype: object",77.06
"timestamp    2014-01-07 18:00:00
Name: 4103, dtype: object",75.75
"timestamp    2014-01-07 19:00:00
Name: 4104, dtype: object",76.4
"timestamp    2014-01-07 20:00:00
Name: 4105, dtype: object",76.44
"timestamp    2014-01-07 21:00:00
Name: 4106, dtype: object",76.9
"timestamp    2014-01-07 22:00:00
Name: 4107, dtype: object",76.4
"timestamp    2014-01-07 23:00:00
Name: 4108, dtype: object",75.9
"timestamp    2014-01-08 00:00:00
Name: 4109, dtype: object",75.94
"timestamp    2014-01-08 01:00:00
Name: 4110, dtype: object",75.25
"timestamp    2014-01-08 02:00:00
Name: 4111, dtype: object",75.75
"timestamp    2014-01-08 03:00:00
Name: 4112, dtype: object",75.2
"timestamp    2014-01-08 04:00:00
Name: 4113, dtype: object",74.7
"timestamp    2014-01-08 05:00:00
Name: 4114, dtype: object",76.06
"timestamp    2014-01-08 06:00:00
Name: 4115, dtype: object",75.0
"timestamp    2014-01-08 07:00:00
Name: 4116, dtype: object",74.94
"timestamp    2014-01-08 08:00:00
Name: 4117, dtype: object",75.3
"timestamp    2014-01-08 09:00:00
Name: 4118, dtype: object",73.5
"timestamp    2014-01-08 10:00:00
Name: 4119, dtype: object",74.0
"timestamp    2014-01-08 11:00:00
Name: 4120, dtype: object",74.8
"timestamp    2014-01-08 12:00:00
Name: 4121, dtype: object",75.06
"timestamp    2014-01-08 13:00:00
Name: 4122, dtype: object",74.4
"timestamp    2014-01-08 14:00:00
Name: 4123, dtype: object",75.75
"timestamp    2014-01-08 15:00:00
Name: 4124, dtype: object",74.9
"timestamp    2014-01-08 16:00:00
Name: 4125, dtype: object",76.25
"timestamp    2014-01-08 17:00:00
Name: 4126, dtype: object",75.94
"timestamp    2014-01-08 18:00:00
Name: 4127, dtype: object",76.4
"timestamp    2014-01-08 19:00:00
Name: 4128, dtype: object",75.94
"timestamp    2014-01-08 20:00:00
Name: 4129, dtype: object",75.1
"timestamp    2014-01-08 21:00:00
Name: 4130, dtype: object",75.1
"timestamp    2014-01-08 22:00:00
Name: 4131, dtype: object",75.06
"timestamp    2014-01-08 23:00:00
Name: 4132, dtype: object",74.7
"timestamp    2014-01-09 00:00:00
Name: 4133, dtype: object",76.2
"timestamp    2014-01-09 01:00:00
Name: 4134, dtype: object",74.1
"timestamp    2014-01-09 02:00:00
Name: 4135, dtype: object",74.7
"timestamp    2014-01-09 03:00:00
Name: 4136, dtype: object",73.5
"timestamp    2014-01-09 04:00:00
Name: 4137, dtype: object",73.1
"timestamp    2014-01-09 05:00:00
Name: 4138, dtype: object",74.0
"timestamp    2014-01-09 06:00:00
Name: 4139, dtype: object",73.9
"timestamp    2014-01-09 07:00:00
Name: 4140, dtype: object",73.9
"timestamp    2014-01-09 08:00:00
Name: 4141, dtype: object",74.06
"timestamp    2014-01-09 09:00:00
Name: 4142, dtype: object",73.7
"timestamp    2014-01-09 10:00:00
Name: 4143, dtype: object",72.7
"timestamp    2014-01-09 11:00:00
Name: 4144, dtype: object",72.5
"timestamp    2014-01-09 12:00:00
Name: 4145, dtype: object",73.94
"timestamp    2014-01-09 13:00:00
Name: 4146, dtype: object",74.0
"timestamp    2014-01-09 14:00:00
Name: 4147, dtype: object",74.0
"timestamp    2014-01-09 15:00:00
Name: 4148, dtype: object",75.44
"timestamp    2014-01-09 16:00:00
Name: 4149, dtype: object",76.1
"timestamp    2014-01-09 17:00:00
Name: 4150, dtype: object",75.25
